Area_sqft,Bedrooms,Bathrooms,Year_Built,Property_Type,Parking_Spaces,Furnishing_Status,Floor_Number,Distance_to_City_Center_km,Balcony_Count,Lift_Availability,Direction_Facing,Banjara Hills,Gachibowli,HITEC City,Jubilee Hills,Kokapet,Kompally,Kondapur,Kukatpally,LB Nagar,Madhapur,Manikonda,Medchal,Mehdipatnam,Miyapur,Moinabad,Nallagandla,Narsingi,Secunderabad,Uppal,Price_INR
3974,3,3,2014,1,1,1,12,28.63,0,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39129609
4185,4,4,2020,1,2,0,4,38.09,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28456184
2914,1,2,2018,1,1,1,18,7.44,0,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22210649
1084,3,4,2019,1,1,0,4,16.08,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7442631
4633,4,2,2022,1,2,0.5,3,23.46,3,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,48252963
977,2,3,2016,1,2,0.5,23,28.87,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6457414
627,2,2,2014,0,1,0.5,0,10.46,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6917258
2728,5,4,2021,1,2,0,22,23.59,1,1,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25913517
3131,2,2,2015,0.5,2,0.5,0,37.43,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27567988
1227,3,3,2015,0,1,0,1,14.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7965716
830,2,2,2023,0.5,1,0,0,22.98,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5813503
1463,4,2,2017,1,2,0.5,7,25.15,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9525109
2109,1,1,2018,1,1,0,13,35.55,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16834471
1634,3,4,2014,0,0,0.5,3,12.78,3,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10538759
701,1,2,2016,1,1,1,11,34.98,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4328911
1820,2,1,2021,1,1,0.5,24,27.1,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10473937
1168,3,3,2019,1,2,0,5,28.82,3,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11935256
1804,1,1,2016,0.5,1,1,0,3.12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19598600
843,1,1,2020,0.5,2,0,0,14.58,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23128190
3504,5,4,2019,1,2,0,8,5.16,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24236853
4755,4,4,2018,1,2,0.5,15,22.68,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52762864
3705,1,1,2021,1,2,1,8,33.59,1,1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20416068
1938,5,3,2021,1,1,0.5,22,16.69,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41062456
4330,5,4,2016,1,1,0.5,18,9.41,2,1,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46773455
1731,2,1,2021,1,1,0,7,12.53,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31808761
469,2,1,2023,1,1,1,6,23.14,0,1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5344206
3835,1,2,2022,1,1,0,24,30.82,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20952059
880,3,2,2023,1,1,1,12,27.75,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5968577
4494,2,3,2016,1,1,0,4,37.72,0,1,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90086423
3896,2,3,2021,0,1,1,1,35.41,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,56374549
3193,3,2,2021,1,2,1,17,4.64,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39626207
3292,3,3,2020,1,1,1,6,28.3,2,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,41051292
1598,5,4,2021,1,2,0.5,5,16.05,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29500064
2772,2,1,2014,0,2,0.5,2,13.78,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35183583
2292,4,2,2016,1,1,0.5,9,19.3,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31675902
2283,4,2,2019,1,2,0.5,14,30.77,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50690818
1197,1,1,2020,0.5,2,1,0,16.96,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10910509
417,2,3,2020,1,2,0,16,32.93,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5674625
443,1,2,2019,1,2,1,12,19.14,0,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5629383
554,2,2,2017,0,1,0.5,0,2.88,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8050385
3848,2,1,2018,1,1,0.5,19,25.4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25412851
4480,4,2,2022,1,2,0,23,31.34,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,44667649
1825,2,2,2014,1,1,1,20,12.98,2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11266759
4720,3,2,2015,1,2,1,8,9.27,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40069363
4712,4,2,2018,0.5,2,0,0,25.79,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57769325
4039,5,3,2018,0,2,0,1,14.43,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22732354
4526,4,2,2020,1,2,0.5,21,36.28,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37237538
2292,5,3,2021,1,1,1,3,30.79,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18395611
1297,1,2,2023,0,1,0,3,18.72,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11028076
3824,3,4,2019,1,2,0,5,39.03,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17085717
4940,3,3,2019,0,0,0.5,1,14.11,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48247900
1658,3,2,2018,0,2,0.5,2,18.06,2,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11965960
2415,3,2,2018,0.5,2,0,0,26.13,1,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29312995
2102,4,3,2021,0.5,1,1,0,20.73,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24810652
1273,4,4,2018,0,2,0.5,1,14.1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18875496
965,2,3,2019,1,2,0,18,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7032738
2418,2,2,2016,1,2,0.5,8,34.62,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33300304
2285,1,1,2018,0,2,0,1,8.33,1,1,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47106229
2523,2,3,2022,0,2,0.5,0,13.05,0,0,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21064525
2714,1,2,2016,1,1,1,12,8.34,0,1,2.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17606839
4812,4,2,2021,0.5,2,1,0,20.73,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52471659
4283,3,3,2020,0.5,2,1,0,6.86,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,55483338
3592,3,2,2017,1,2,0,15,7.26,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27953246
2259,5,4,2018,0,1,0,2,33.45,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14630095
424,1,1,2021,1,2,0,5,28.27,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3499739
3903,4,3,2023,1,1,0.5,23,7.95,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23124858
4655,4,4,2020,0,2,1,3,15.77,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52202102
1537,3,2,2023,1,2,1,4,36.72,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19251767
1589,2,2,2023,1,1,1,13,34.87,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10312353
4496,2,2,2015,0.5,1,0,0,26.35,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,56613565
3557,4,2,2021,1,2,1,7,11.72,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25938637
2767,4,3,2021,1,2,0,15,15.24,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16849129
4877,4,2,2022,0,0,0,1,26.3,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41316234
2141,1,1,2015,1,1,1,19,22.64,0,1,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18541513
4088,2,2,2017,0.5,1,0,0,22.64,0,0,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50103507
4146,2,3,2015,0,2,0,0,17.22,2,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45676247
1297,2,2,2017,1,1,0.5,18,4.06,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8454242
4423,2,2,2016,0,2,0.5,0,5.3,1,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31170282
1116,3,3,2020,1,1,0.5,21,33.5,2,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7716638
4367,3,3,2018,1,1,0.5,8,35.42,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32364975
4421,3,3,2020,1,1,0.5,19,35.8,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27955073
3615,2,1,2015,1,1,0,6,19.25,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32144904
790,3,2,2017,0,2,1,2,37.45,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6161627
4284,2,3,2019,0,2,1,0,33.59,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25185190
2099,4,3,2018,0,0,0.5,2,15.67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21535035
3437,3,2,2015,1,1,1,13,9.31,2,1,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97744447
632,2,3,2020,1,1,0,20,29.28,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7420430
2326,3,3,2015,0,2,0,0,29.15,2,0,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19347245
3531,4,4,2022,0,1,0.5,0,35.66,0,0,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91918819
3706,2,2,2020,1,1,0,6,2.49,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23601581
3124,2,3,2016,1,1,1,14,14.43,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26632029
633,3,2,2019,0,2,1,0,1.88,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5887353
1791,4,2,2018,1,2,0,21,8.81,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19698821
3292,5,4,2022,0,0,0.5,0,16.28,3,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98136444
1655,3,2,2016,0.5,2,0,0,5.36,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20555352
2938,3,2,2015,1,1,0,19,32.98,2,1,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33555220
4090,3,2,2015,0,1,0.5,1,8.51,0,0,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35037960
1289,3,3,2017,1,1,0.5,13,16.75,3,1,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13936861
1145,3,3,2014,0.5,1,0,0,32.17,2,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12079621
2119,2,1,2022,1,1,1,6,5.11,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32119108
827,4,4,2016,0,2,0.5,1,24.98,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539309
1131,1,1,2018,0.5,1,1,0,37.65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15784545
1199,4,4,2015,1,1,0.5,23,18.44,3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8938456
4697,2,3,2021,0.5,1,1,0,9.99,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147825306
1235,3,2,2016,1,1,0.5,23,37.76,1,1,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12672590
534,1,1,2018,1,1,0,6,2.64,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4574898
2938,1,1,2020,0,1,0,2,12.81,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22288315
4118,5,3,2015,0,0,0,0,32.78,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57352828
440,1,1,2016,1,1,1,11,6.58,0,1,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11956829
3767,5,4,2021,0.5,1,0.5,0,3.82,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35779904
2815,5,3,2023,1,2,0,7,18.59,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35289451
2440,2,2,2021,1,1,1,9,13.6,2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19346083
4739,5,4,2016,0.5,1,1,0,31.99,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33393924
3349,5,4,2023,0.5,1,1,0,13.82,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37242948
4661,2,2,2020,1,2,0.5,22,26.96,2,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57901282
3866,4,2,2015,1,2,0,9,22.63,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27182921
3488,2,3,2022,1,1,0.5,14,24.08,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34722312
1515,3,4,2021,1,1,0,3,20.69,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7954392
4978,2,1,2022,0.5,2,1,0,5.85,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,55107984
2990,4,3,2022,1,2,1,6,2.95,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49879162
3973,3,2,2020,0.5,2,0,0,21.98,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31112403
3378,3,2,2017,1,2,0.5,7,26.15,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37114664
2847,1,1,2018,1,1,0.5,13,29.15,1,1,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21244354
1630,5,3,2020,1,2,0.5,19,29.02,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10378121
3066,3,2,2018,1,2,0.5,6,29.74,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16479086
4658,3,4,2023,1,1,0,13,1.3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57823091
2994,4,3,2021,0.5,1,0.5,0,9.33,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21289127
3830,3,4,2018,1,2,0,8,29.32,2,1,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77106008
3317,4,4,2018,1,1,0,13,5.38,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20477301
3352,5,4,2018,1,2,0,15,7.87,2,1,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61364402
2395,1,1,2017,1,1,0.5,3,26.55,1,1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15883056
4291,3,2,2020,1,1,0,19,32.42,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27443450
706,2,3,2015,0.5,2,0,0,6.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5173617
1762,5,4,2023,1,2,1,12,22.26,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26626165
2502,2,1,2017,1,2,0.5,23,7.66,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14042502
3430,3,2,2016,1,1,0,23,8.74,0,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24708021
732,3,2,2023,1,1,1,15,19.54,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6303013
3152,3,2,2021,1,1,0.5,3,27.12,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16389651
642,2,1,2020,0,1,0,2,23.18,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4491936
2284,2,2,2016,0.5,1,1,0,4.15,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39153413
1832,3,2,2017,1,1,0.5,24,11.78,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26235089
2950,4,3,2017,1,1,0,23,37.56,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17023265
702,2,1,2023,1,1,0.5,6,25.29,2,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7556729
4730,4,2,2020,1,1,0.5,22,26.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34363655
3509,4,3,2021,1,2,0.5,20,8.84,3,1,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73854925
2586,5,4,2017,0.5,2,0,0,38.35,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35207360
4690,4,3,2021,0,1,0.5,1,8.66,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25417414
1950,5,3,2014,0,0,0.5,3,10.42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24160346
2192,5,3,2022,0,2,1,2,20.65,3,1,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34073300
1046,1,2,2020,1,1,0.5,24,20.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5778270
1112,1,1,2017,0,2,0.5,3,1.79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7096420
4908,4,3,2021,0.5,1,1,0,29.88,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89113915
937,1,1,2023,1,1,0,14,4.31,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11955668
634,1,1,2015,1,2,1,15,2.63,0,1,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8354070
2796,3,2,2021,1,1,0.5,12,20.53,0,1,1.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17438521
1904,4,2,2023,1,1,0.5,11,2.41,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9875873
1774,4,3,2019,0.5,2,1,0,8.43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15781842
4911,4,3,2020,0,1,0.5,0,15.94,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35414117
2309,1,2,2020,1,1,1,14,24.32,0,1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12818388
1315,1,2,2015,1,2,1,22,31.42,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15649894
4358,5,4,2015,0,1,0.5,0,11.94,3,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30436977
480,2,2,2017,1,1,0,7,19.11,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4142002
2483,2,2,2019,1,1,0,15,38.19,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13921531
3088,2,3,2017,1,1,0,15,15.91,2,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16649201
2090,3,3,2019,0,1,0.5,2,28.53,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17661871
1156,1,2,2018,1,2,1,18,11.22,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14040532
3070,5,3,2019,0,2,0.5,2,25.12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20038044
4151,5,4,2022,1,1,1,8,32.29,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51704213
3952,2,3,2019,1,1,1,11,36.61,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33535461
867,3,3,2019,0,1,1,3,37.53,3,0,1.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12802240
1894,3,2,2021,0,0,1,0,12.43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16736255
1419,2,3,2018,1,2,1,6,8.43,0,1,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23229883
1301,2,2,2018,1,2,1,17,32.65,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30967816
1072,1,1,2023,1,1,1,10,25.37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7656291
838,3,3,2014,0,1,0.5,2,16.87,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11585793
4622,5,3,2019,1,1,0,9,1.93,3,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42030164
2476,2,2,2014,1,2,0,11,12.65,1,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16240895
844,1,2,2021,1,2,0.5,7,4.9,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8945986
1365,4,4,2023,0.5,2,0,0,19.93,3,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11296910
4190,3,3,2022,0,1,0.5,1,33.18,3,1,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29558301
863,2,3,2019,0,0,0.5,1,12.85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10266859
2598,2,1,2022,0.5,1,1,0,14.62,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,46084973
2687,1,1,2015,0.5,1,1,0,31.44,1,0,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86162769
4165,3,2,2022,1,2,1,18,18.52,0,1,2.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23804830
3576,3,3,2017,0.5,2,1,0,26.89,1,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,62237051
4408,2,2,2016,1,1,1,19,7.95,0,1,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107733609
3904,1,1,2014,1,1,1,21,10.41,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30238322
1312,2,2,2014,1,2,0.5,10,25.58,2,1,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16124621
896,3,4,2021,0.5,2,0.5,0,4.92,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10079610
1863,2,1,2015,1,1,0.5,7,7.42,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10975690
4653,5,4,2014,1,2,0.5,19,13.05,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89839680
4667,2,2,2015,0.5,2,0.5,0,7.63,2,0,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,65562678
